amount,tx_count_1min,tx_amount_1hour,is_new_device,is_overseas,is_night,currency,sender_country,receiver_country,is_cross_border,amount_risk_tier,amount_usd_equivalent,avg_amount_usd_24h,sender_account_age_days,receiver_account_age_days,sender_tx_count_24h,sender_total_amount_usd_24h,receiver_inbound_count_24h,sender_receiver_tx_count_24h,small_amount_burst_1m,small_amount_spread_24h,is_first_time_receiver,fraud
1174520.91,2,6610548.15,0,1,1,USD,US,VN,1,CRITICAL,1174520.91,301331.13,151,584,10,3013311.32,3,1,0,0,1,1
319180.47,8,1275758.33,1,0,0,VND,VN,VN,0,MEDIUM,12.77,36.63,1203,602,0,36.63,1,0,1,0,0,0
2981660.66,4,8535634.56,1,1,0,USD,US,VN,1,CRITICAL,2981660.66,878043.82,1055,665,6,5268262.89,0,0,0,0,1,0
512153.95,2,1353848.98,1,0,1,VND,VN,VN,0,MEDIUM,20.49,12.96,614,455,5,64.8,3,3,0,0,1,0
402145.37,1,1479183.1,0,0,0,VND,VN,VN,0,MEDIUM,16.09,10.19,291,78,3,30.56,0,3,0,0,1,0
547545.67,2,2798773.09,0,0,1,VND,VN,VN,0,MEDIUM,21.9,73.4,1042,101,0,73.4,0,0,0,0,0,0
526084.52,2,1251295.77,1,0,0,VND,VN,VN,0,MEDIUM,21.04,6.3,1105,220,5,31.49,0,3,0,0,1,0
305835.25,0,626836.41,1,0,0,VND,VN,VN,0,MEDIUM,12.23,37.15,1205,670,0,37.15,0,0,0,0,0,0
227267.92,1,558284.97,0,0,0,VND,VN,VN,0,MEDIUM,9.09,1.85,674,80,5,9.24,3,1,0,0,0,0
623268.22,0,2454898.06,0,0,0,VND,VN,VN,0,MEDIUM,24.93,29.7,1380,54,2,59.4,0,1,0,0,0,1
169853.37,6,346421.32,1,0,1,VND,VN,VN,0,LOW,6.79,2.35,371,763,4,9.38,2,3,1,0,1,1
280910.4,2,1648632.18,0,0,0,VND,VN,VN,0,MEDIUM,11.24,19.57,1462,791,2,39.14,1,1,0,0,0,0
124548.41,0,297686.23,0,0,1,VND,VN,VN,0,LOW,4.98,5.66,901,674,3,16.97,0,1,0,0,0,0
513372.38,1,2294793.57,1,0,0,VND,VN,VN,0,MEDIUM,20.53,22.74,851,427,2,45.48,0,0,0,0,1,0
747427.18,2,3832719.36,0,0,0,VND,VN,VN,0,MEDIUM,29.9,16.71,1334,499,6,100.25,0,0,0,0,0,1
535347.05,3,2687875.95,0,1,1,USD,US,VN,1,CRITICAL,535347.05,1843194.78,1114,402,1,1843194.78,4,0,0,0,0,1
264224.12,3,359459.05,0,0,1,VND,VN,VN,0,MEDIUM,10.57,6.38,591,464,5,31.88,2,1,0,0,0,0
206891.69,0,1014231.04,0,0,0,VND,VN,VN,0,MEDIUM,8.28,0.94,1272,273,8,7.48,2,1,0,0,0,0
664303.72,2,2931477.18,1,0,0,VND,VN,VN,0,MEDIUM,26.57,57.98,567,579,1,57.98,2,1,0,0,1,0
858316.86,1,2648688.48,0,0,1,VND,VN,VN,0,MEDIUM,34.33,38.25,225,438,0,38.25,0,0,0,0,0,0
207042.61,1,818557.32,0,0,0,VND,VN,VN,0,MEDIUM,8.28,26.56,865,173,1,26.56,1,0,0,0,0,0
29191.09,2,163001.01,0,0,0,VND,VN,VN,0,LOW,1.17,0.86,481,701,3,2.59,4,1,0,0,0,0
704047.3,1,1006566.36,0,0,0,VND,VN,VN,0,MEDIUM,28.16,36.67,1176,193,2,73.33,0,2,0,0,0,0
1576463.36,4,1895122.21,1,1,1,USD,US,VN,1,CRITICAL,1576463.36,2073269.69,457,313,0,2073269.69,4,0,0,0,0,1
307649.09,2,1260519.12,0,0,0,VND,VN,VN,0,MEDIUM,12.31,11.94,651,117,3,35.82,2,0,0,0,0,0
610959.13,3,1976455.46,0,0,0,VND,VN,VN,0,MEDIUM,24.44,45.66,1109,297,1,45.66,1,1,0,0,0,0
796923.86,3,3906230.27,0,1,1,VND,VN,US,1,MEDIUM,31.88,10.98,493,533,4,43.92,3,0,0,0,0,0
787067.64,2,4200770.24,0,1,0,VND,VN,US,1,MEDIUM,31.48,24.43,385,711,1,24.43,0,1,0,0,0,0
227116.57,2,847379.17,0,0,1,VND,VN,VN,0,MEDIUM,9.08,5.91,148,4,4,23.63,1,0,0,0,1,0
427972.75,2,1702583.06,0,0,0,VND,VN,VN,0,MEDIUM,17.12,51.84,746,221,1,51.84,3,1,0,0,0,0
573334.99,1,885589.47,0,0,0,VND,VN,VN,0,MEDIUM,22.93,11.03,1098,80,2,22.06,1,2,0,0,0,0
1009398.62,2,3692138.03,0,0,0,VND,VN,VN,0,MEDIUM,40.38,29.75,216,293,2,59.5,0,1,0,0,0,0
401332.01,0,1224362.51,0,0,0,VND,VN,VN,0,MEDIUM,16.05,3.62,478,176,5,18.09,2,0,0,0,0,0
266074.25,2,976475.88,0,0,0,VND,VN,VN,0,MEDIUM,10.64,9.84,1065,54,3,29.52,1,0,0,0,0,0
576449.58,2,1916682.61,0,0,0,VND,VN,VN,0,MEDIUM,23.06,76.63,1196,436,1,76.63,2,1,0,0,0,0
143136.84,2,514772.62,0,0,0,VND,VN,VN,0,LOW,5.73,1.73,838,164,3,5.19,2,1,0,0,0,0
859874.02,1,4055097.8,0,0,0,VND,VN,VN,0,MEDIUM,34.39,24.81,566,377,3,74.42,3,1,0,0,0,0
347504.43,6,1984056.61,1,0,0,VND,VN,VN,0,MEDIUM,13.9,5.3,1362,162,4,21.21,3,3,1,0,0,0
249816.59,2,865944.21,0,0,1,VND,VN,VN,0,MEDIUM,9.99,6.22,1042,586,3,18.66,2,0,0,0,1,1
143484.34,1,660884.95,0,0,0,VND,VN,VN,0,LOW,5.74,1.7,537,656,4,6.79,1,2,0,0,0,0
474589.25,2,1734417.63,0,0,0,VND,VN,VN,0,MEDIUM,18.98,17.33,202,597,3,51.99,1,1,0,0,0,0
975527.26,0,2597165.51,0,1,0,USD,US,VN,1,CRITICAL,975527.26,182234.17,1353,781,9,1640107.56,3,2,0,0,1,0
835554.76,3,2546882.94,0,1,0,USD,US,VN,1,CRITICAL,835554.76,237553.97,875,622,6,1425323.79,0,0,0,0,0,0
359465.28,1,1754763.96,0,1,0,USD,US,VN,1,CRITICAL,359465.28,53407.1,1233,77,6,320442.58,1,1,0,0,0,0
214055.49,1,924643.67,0,0,1,VND,VN,VN,0,MEDIUM,8.56,7.84,721,207,2,15.68,2,1,0,0,0,0
581828.25,4,2583388.4,0,1,0,VND,VN,US,1,MEDIUM,23.27,36.47,983,245,2,72.93,2,0,0,0,0,0
405924.36,2,1435632.17,0,0,0,VND,VN,VN,0,MEDIUM,16.24,36.02,13,532,1,36.02,1,0,0,0,0,0
242623.28,5,53289.99,1,0,1,VND,VN,VN,0,MEDIUM,9.7,3.04,1028,113,8,24.3,1,2,1,0,1,1
40674.04,2,121222.21,0,0,0,VND,VN,VN,0,LOW,1.63,1.9,1285,102,3,5.69,4,0,0,0,0,0
217236.29,2,798899.79,0,0,0,VND,VN,VN,0,MEDIUM,8.69,4.87,475,578,5,24.35,2,3,0,0,0,0
99621.91,3,561489.79,1,0,1,VND,VN,VN,0,LOW,3.98,3.84,333,262,3,11.51,1,0,0,0,0,0
135654.48,2,759972.66,0,0,0,VND,VN,VN,0,LOW,5.43,1.35,1388,359,4,5.38,3,2,0,0,0,0
1946639.59,5,3048780.69,0,1,0,VND,VN,US,1,MEDIUM,77.87,43.16,793,452,5,215.82,6,2,0,0,0,0
83555.15,2,311106.37,0,0,0,VND,VN,VN,0,LOW,3.34,1.48,999,308,2,2.96,0,0,0,0,0,0
1174969.12,2,5179932.54,0,1,1,USD,US,VN,1,CRITICAL,1174969.12,771629.16,1229,416,3,2314887.48,3,1,0,0,0,1
202720.77,0,937400.1,0,0,1,VND,VN,VN,0,MEDIUM,8.11,7.47,811,643,0,7.47,1,0,0,0,0,0
175426.17,0,789808.49,0,0,0,VND,VN,VN,0,LOW,7.02,20.82,784,229,0,20.82,3,0,0,0,0,0
142273.58,1,251164.7,0,0,0,VND,VN,VN,0,LOW,5.69,4.8,909,506,4,19.2,1,1,0,0,0,0
376865.06,1,441942.65,0,0,0,VND,VN,VN,0,MEDIUM,15.07,9.87,1012,356,2,19.73,3,0,0,0,0,0
409975.93,2,1271612.05,0,0,0,VND,VN,VN,0,MEDIUM,16.4,45.95,183,397,1,45.95,4,1,0,0,0,0
81319.22,1,495931.18,0,0,1,VND,VN,VN,0,LOW,3.25,0.77,402,468,4,3.06,1,1,0,0,0,0
2493143.37,7,14205653.25,1,1,0,VND,VN,US,1,HIGH,99.73,55.11,967,100,4,220.45,3,1,0,0,1,1
121820.25,2,374343.76,0,0,1,VND,VN,VN,0,LOW,4.87,4.81,959,297,2,9.62,1,2,0,0,0,0
396906.82,0,1629413.0,0,0,0,VND,VN,VN,0,MEDIUM,15.88,17.41,732,297,1,17.41,1,1,0,0,0,0
122305.17,5,710443.7,1,0,0,VND,VN,VN,0,LOW,4.89,3.83,478,333,3,11.5,2,2,1,0,0,0
210176.59,2,229906.79,1,0,0,VND,VN,VN,0,MEDIUM,8.41,7.93,733,28,2,15.86,1,0,0,0,0,0
113652.26,1,487985.7,0,0,0,VND,VN,VN,0,LOW,4.55,3.02,1382,223,3,9.05,1,1,0,0,0,0
199475.07,3,140879.82,0,0,0,VND,VN,VN,0,LOW,7.98,8.17,561,214,2,16.33,1,2,0,0,0,0
255063.8,2,706941.14,0,0,0,VND,VN,VN,0,MEDIUM,10.2,7.72,989,748,2,15.44,1,1,0,0,0,0
125242.99,3,525629.87,1,0,1,VND,VN,VN,0,LOW,5.01,5.35,873,732,2,10.7,0,2,0,0,1,0
375431.38,2,1985131.62,0,0,0,VND,VN,VN,0,MEDIUM,15.02,1.76,631,248,5,8.78,2,0,0,0,0,0
414187.51,1,1900190.51,0,0,0,VND,VN,VN,0,MEDIUM,16.57,10.36,1321,241,3,31.08,0,2,0,0,1,0
2256943.79,1,12621766.19,0,0,0,VND,VN,VN,0,HIGH,90.28,103.09,947,163,3,309.28,3,2,0,0,0,0
595122.09,1,1524806.36,0,0,0,VND,VN,VN,0,MEDIUM,23.8,26.08,581,495,2,52.15,1,2,0,0,0,0
716630.23,1,2321438.46,0,0,0,VND,VN,VN,0,MEDIUM,28.67,31.61,973,133,3,94.82,5,2,0,0,0,0
78687.41,2,151736.7,0,0,0,VND,VN,VN,0,LOW,3.15,3.18,756,620,1,3.18,1,0,0,0,0,0
68264.89,1,300817.14,0,0,0,VND,VN,VN,0,LOW,2.73,2.51,1262,722,2,5.01,0,1,0,0,1,0
237341.92,1,1086998.64,0,0,0,VND,VN,VN,0,MEDIUM,9.49,5.75,861,271,1,5.75,1,1,0,0,0,0
1132697.17,5,4833675.7,1,0,0,VND,VN,VN,0,MEDIUM,45.31,35.97,1322,387,2,71.93,2,2,0,0,0,0
1896977.01,1,2835579.67,0,0,0,VND,VN,VN,0,MEDIUM,75.88,57.99,652,117,4,231.95,1,1,0,0,0,0
177078.46,1,951125.02,0,0,1,VND,VN,VN,0,LOW,7.08,13.83,259,102,1,13.83,2,1,0,0,0,0
503994.09,2,1105234.22,0,1,0,USD,US,VN,1,CRITICAL,503994.09,613327.08,1366,163,2,1226654.16,1,1,0,0,0,0
445931.41,1,1043618.87,0,0,1,VND,VN,VN,0,MEDIUM,17.84,9.43,1148,680,1,9.43,1,0,0,0,0,0
990150.9,5,2760148.56,0,1,0,VND,VN,US,1,MEDIUM,39.61,87.86,206,439,1,87.86,3,0,0,0,0,0
260680.08,0,653378.29,0,0,0,VND,VN,VN,0,MEDIUM,10.43,32.72,563,270,1,32.72,4,1,0,0,1,0
477430.72,2,1896791.64,0,0,0,VND,VN,VN,0,MEDIUM,19.1,6.67,812,48,4,26.68,2,0,0,0,0,0
2273062.27,1,9845198.08,0,0,0,VND,VN,VN,0,HIGH,90.92,160.55,292,139,0,160.55,1,0,0,0,0,0
788927.75,1,3452851.15,0,0,1,VND,VN,VN,0,MEDIUM,31.56,26.6,453,96,4,106.42,2,0,0,0,0,0
1204825.03,0,4586234.01,0,0,0,VND,VN,VN,0,MEDIUM,48.19,65.21,383,21,2,130.41,2,2,0,0,0,0
74376.76,3,131184.95,0,0,0,VND,VN,VN,0,LOW,2.98,1.01,1162,769,6,6.07,1,4,0,0,1,0
664032.32,2,1423902.89,0,0,0,VND,VN,VN,0,MEDIUM,26.56,49.53,1213,651,1,49.53,3,1,0,0,0,0
145451.58,2,865776.02,0,0,0,VND,VN,VN,0,LOW,5.82,11.99,223,449,1,11.99,1,1,0,0,0,1
1042712.82,2,1857281.44,0,0,1,VND,VN,VN,0,MEDIUM,41.71,76.1,166,736,1,76.1,4,1,0,0,1,0
820767.29,0,2490986.01,1,0,0,VND,VN,VN,0,MEDIUM,32.83,25.86,48,192,1,25.86,2,1,0,0,0,0
1294346.96,6,6467416.65,0,1,0,USD,US,VN,1,CRITICAL,1294346.96,937278.18,577,609,3,2811834.55,4,1,0,0,0,0
169877.02,1,575330.14,0,0,0,VND,VN,VN,0,LOW,6.8,7.65,236,216,3,22.96,0,0,0,0,0,0
206310.24,1,1382039.28,0,0,1,VND,VN,VN,0,MEDIUM,8.25,9.28,902,304,1,9.28,0,1,0,0,0,0
219217.51,1,1425085.08,0,0,0,VND,VN,VN,0,MEDIUM,8.77,5.47,1285,796,3,16.42,3,1,0,0,0,0
525313.33,2,2589045.02,1,0,1,VND,VN,VN,0,MEDIUM,21.01,8.41,415,62,6,50.48,1,2,0,0,1,1
401481.13,7,1354574.11,1,0,0,VND,VN,VN,0,MEDIUM,16.06,11.91,1339,421,3,35.74,2,1,0,0,0,0
860289.51,5,4732219.54,0,0,1,VND,VN,VN,0,MEDIUM,34.41,22.74,817,221,3,68.22,1,1,0,0,0,0
992631.64,2,4449495.87,1,0,0,VND,VN,VN,0,MEDIUM,39.71,48.03,508,95,2,96.06,4,2,0,0,1,0
157311.28,0,779991.99,0,0,0,VND,VN,VN,0,LOW,6.29,20.1,649,125,1,20.1,2,0,0,0,0,0
423537.52,3,939323.58,1,0,1,VND,VN,VN,0,MEDIUM,16.94,27.69,1353,166,1,27.69,2,1,0,0,0,0
419692.31,1,774085.08,1,0,0,VND,VN,VN,0,MEDIUM,16.79,9.41,982,693,6,56.47,0,2,0,0,0,0
276159.06,3,889600.2,0,0,0,VND,VN,VN,0,MEDIUM,11.05,35.19,124,609,1,35.19,3,0,0,0,0,0
600983.93,0,1912663.52,0,0,0,VND,VN,VN,0,MEDIUM,24.04,4.52,931,727,5,22.61,1,0,0,0,0,0
428578.86,0,1721121.66,0,0,1,VND,VN,VN,0,MEDIUM,17.14,22.95,1132,537,2,45.9,1,1,0,0,0,0
192736.96,1,989868.62,0,0,0,VND,VN,VN,0,LOW,7.71,5.05,760,194,3,15.14,1,1,0,0,0,0
266575.33,0,1174180.62,0,0,0,VND,VN,VN,0,MEDIUM,10.66,2.95,169,376,5,14.77,4,4,0,0,1,0
1030186.42,5,1190420.29,0,1,1,VND,VN,US,1,MEDIUM,41.21,21.75,1072,687,6,130.51,1,2,0,0,0,1
171847.39,3,123787.78,0,0,0,VND,VN,VN,0,LOW,6.87,10.75,115,251,1,10.75,1,0,0,0,0,1
1584245.26,3,6919688.45,0,1,0,USD,US,VN,1,CRITICAL,1584245.26,723700.56,611,202,4,2894802.26,5,2,0,0,0,0
624452.22,6,2499593.18,0,1,0,VND,VN,US,1,MEDIUM,24.98,11.36,1388,579,2,22.73,0,2,0,0,0,0
423120.37,3,922503.93,0,0,0,VND,VN,VN,0,MEDIUM,16.92,12.75,918,322,3,38.26,2,2,0,0,0,0
850082.59,3,866332.93,0,0,0,VND,VN,VN,0,MEDIUM,34.0,80.6,944,190,0,80.6,1,0,0,0,0,0
307999.49,3,814796.74,0,0,0,VND,VN,VN,0,MEDIUM,12.32,13.64,322,794,3,40.91,2,2,0,0,1,0
603089.47,1,1342411.7,0,0,0,VND,VN,VN,0,MEDIUM,24.12,45.93,1146,296,1,45.93,0,1,0,0,1,0
333199.66,2,473448.54,0,0,0,VND,VN,VN,0,MEDIUM,13.33,11.95,1402,335,3,35.85,3,1,0,0,0,1
137781.08,1,822051.53,0,0,1,VND,VN,VN,0,LOW,5.51,1.71,537,717,6,10.27,1,0,0,0,0,0
1336144.59,0,7495522.52,0,0,0,VND,VN,VN,0,MEDIUM,53.45,130.68,298,706,1,130.68,1,1,0,0,0,0
48203.07,1,0.0,0,0,0,VND,VN,VN,0,LOW,1.93,1.28,1220,231,2,2.56,0,2,0,0,0,0
1142131.12,1,4978874.28,0,1,0,VND,VN,US,1,MEDIUM,45.69,21.52,619,606,6,129.11,4,1,0,0,0,0
166639.04,2,713078.45,0,0,0,VND,VN,VN,0,LOW,6.67,10.11,1038,399,2,20.22,2,2,0,0,1,0
971182.61,0,3322004.87,0,0,1,VND,VN,VN,0,MEDIUM,38.85,106.87,741,648,0,106.87,3,0,0,0,0,0
2005358.9,6,7059463.23,1,1,0,USD,US,VN,1,CRITICAL,2005358.9,347764.63,65,134,6,2086587.76,4,2,0,0,1,1
2015963.05,1,4544287.22,0,0,0,VND,VN,VN,0,HIGH,80.64,30.39,1436,198,3,91.16,2,0,0,0,0,0
304676.26,5,1244224.76,1,0,0,VND,VN,VN,0,MEDIUM,12.19,1.32,1401,10,7,9.25,1,1,1,0,1,0
789657.31,5,735934.09,0,1,0,VND,VN,US,1,MEDIUM,31.59,14.7,449,372,3,44.09,5,2,0,0,0,0
82231.87,1,157626.04,0,0,0,VND,VN,VN,0,LOW,3.29,8.75,60,334,1,8.75,2,1,0,0,0,0
680092.47,1,1941299.48,0,0,0,VND,VN,VN,0,MEDIUM,27.2,5.73,859,444,3,17.18,2,1,0,0,0,1
158570.14,1,926842.04,0,0,0,VND,VN,VN,0,LOW,6.34,5.74,1201,125,3,17.22,2,1,0,0,0,0
996916.54,1,5161902.41,0,1,0,USD,US,VN,1,CRITICAL,996916.54,381104.1,422,474,2,762208.2,1,0,0,0,1,0
744955.88,2,2764535.2,0,0,0,VND,VN,VN,0,MEDIUM,29.8,32.12,1357,626,2,64.24,1,2,0,0,1,0
653451.86,1,1663983.62,0,0,0,VND,VN,VN,0,MEDIUM,26.14,30.29,146,662,3,90.87,0,2,0,0,0,0
187732.63,5,531168.27,0,0,1,VND,VN,VN,0,LOW,7.51,7.42,1094,91,3,22.27,2,1,1,0,0,1
210974.74,1,644948.53,1,0,0,VND,VN,VN,0,MEDIUM,8.44,3.15,930,612,4,12.62,1,0,0,0,1,0
79455.21,0,134059.09,0,0,1,VND,VN,VN,0,LOW,3.18,0.64,511,719,4,2.57,3,1,0,0,0,0
63472.77,1,128966.43,0,0,0,VND,VN,VN,0,LOW,2.54,3.26,1022,194,2,6.52,3,1,0,0,0,0
2457862.1,6,3923118.1,0,1,0,VND,VN,US,1,HIGH,98.31,24.07,900,546,7,168.51,5,1,0,0,1,0
571220.88,1,2407807.59,0,0,0,VND,VN,VN,0,MEDIUM,22.85,22.86,1070,751,3,68.58,1,2,0,0,0,0
387669.07,2,761800.39,0,0,0,VND,VN,VN,0,MEDIUM,15.51,5.47,190,46,4,21.89,1,1,0,0,0,0
341266.36,2,1225452.03,0,0,0,VND,VN,VN,0,MEDIUM,13.65,1.94,65,652,5,9.68,1,1,0,0,1,0
174621.33,2,790319.26,0,0,0,VND,VN,VN,0,LOW,6.98,2.88,662,241,2,5.76,1,0,0,0,1,0
891891.28,0,3678921.64,0,0,0,VND,VN,VN,0,MEDIUM,35.68,9.62,715,747,5,48.1,1,2,0,0,1,0
77806.8,3,341011.82,0,0,0,VND,VN,VN,0,LOW,3.11,2.32,456,176,1,2.32,1,1,0,0,1,0
208695.14,3,489122.89,0,0,0,VND,VN,VN,0,MEDIUM,8.35,5.59,243,340,3,16.77,1,2,0,0,0,0
334544.79,2,816072.61,0,0,1,VND,VN,VN,0,MEDIUM,13.38,8.95,392,796,5,44.73,0,4,0,0,0,0
296466.86,4,978925.68,1,0,0,VND,VN,VN,0,MEDIUM,11.86,38.93,1261,483,1,38.93,2,0,0,0,1,0
296103.21,5,290473.14,0,0,0,VND,VN,VN,0,MEDIUM,11.84,37.99,1168,302,1,37.99,3,1,1,0,0,1
200900.1,0,299367.2,0,0,1,VND,VN,VN,0,MEDIUM,8.04,3.6,1334,516,3,10.79,2,3,0,0,0,0
1321854.62,3,7318559.16,0,1,0,VND,VN,US,1,MEDIUM,52.87,50.93,752,83,2,101.86,1,0,0,0,1,0
119187.81,1,766439.85,0,0,0,VND,VN,VN,0,LOW,4.77,4.45,1131,160,2,8.9,4,0,0,0,0,0
834343.99,4,1186468.95,0,1,0,VND,VN,US,1,MEDIUM,33.37,6.85,1292,623,5,34.26,4,0,0,0,0,0
1716431.81,3,2357846.41,0,1,0,USD,US,VN,1,CRITICAL,1716431.81,346448.09,1090,83,4,1385792.36,3,0,0,0,1,0
231099.23,1,571873.69,0,0,0,VND,VN,VN,0,MEDIUM,9.24,3.62,1280,210,3,10.85,3,0,0,0,0,0
997714.56,2,4921986.68,0,1,1,VND,VN,US,1,MEDIUM,39.91,22.6,587,114,6,135.6,1,3,0,0,0,1
348584.39,1,1671106.98,0,0,0,VND,VN,VN,0,MEDIUM,13.94,19.59,549,180,1,19.59,2,1,0,0,0,0
79172.51,1,627086.47,0,0,0,VND,VN,VN,0,LOW,3.17,5.88,732,236,1,5.88,3,1,0,0,0,0
84925.09,4,417683.26,1,0,0,VND,VN,VN,0,LOW,3.4,6.24,228,92,1,6.24,1,0,0,0,0,0
327894.3,1,763495.34,0,0,1,VND,VN,VN,0,MEDIUM,13.12,3.04,1162,278,5,15.21,0,1,0,0,0,1
187909.07,1,347240.88,0,0,0,VND,VN,VN,0,LOW,7.52,22.64,584,677,1,22.64,1,1,0,0,0,0
196611.24,0,362312.27,0,0,0,VND,VN,VN,0,LOW,7.86,9.79,371,553,1,9.79,3,1,0,0,1,0
454410.15,2,1710195.8,0,0,0,VND,VN,VN,0,MEDIUM,18.18,6.29,287,320,3,18.86,2,1,0,0,0,0
141261.97,2,796316.93,0,0,0,VND,VN,VN,0,LOW,5.65,14.65,110,339,0,14.65,4,0,0,0,0,0
48536.42,1,108050.56,0,0,0,VND,VN,VN,0,LOW,1.94,3.06,1348,787,2,6.13,2,2,0,0,0,0
1027636.01,2,2272775.06,0,0,1,VND,VN,VN,0,MEDIUM,41.11,43.28,942,375,1,43.28,1,1,0,0,1,0
734821.29,1,2073586.93,0,0,0,VND,VN,VN,0,MEDIUM,29.39,8.94,421,252,3,26.82,2,1,0,0,0,0
727869.54,1,3639448.79,0,0,0,VND,VN,VN,0,MEDIUM,29.11,49.03,1391,435,1,49.03,1,1,0,0,0,0
127955.69,1,319413.68,0,0,0,VND,VN,VN,0,LOW,5.12,9.24,1414,90,1,9.24,2,1,0,0,0,0
279829.52,1,573014.23,0,0,0,VND,VN,VN,0,MEDIUM,11.19,5.54,920,338,4,22.14,4,0,0,0,1,0
114540.76,0,585804.74,0,0,0,VND,VN,VN,0,LOW,4.58,7.45,160,207,1,7.45,3,0,0,0,0,0
283517.85,1,887231.66,0,0,0,VND,VN,VN,0,MEDIUM,11.34,7.74,602,589,3,23.23,1,1,0,0,0,0
228431.53,2,305930.47,0,0,0,VND,VN,VN,0,MEDIUM,9.14,14.39,410,123,2,28.79,0,2,0,0,0,0
132118.94,1,692490.98,0,0,0,VND,VN,VN,0,LOW,5.28,5.72,833,136,3,17.16,1,0,0,0,0,0
432554.93,2,2423194.53,0,0,0,VND,VN,VN,0,MEDIUM,17.3,11.07,496,262,3,33.21,1,1,0,0,0,0
244248.85,2,1447688.22,0,0,0,VND,VN,VN,0,MEDIUM,9.77,5.94,757,427,5,29.68,1,0,0,0,0,0
1079517.99,1,3717755.06,0,0,0,VND,VN,VN,0,MEDIUM,43.18,96.44,203,615,0,96.44,3,0,0,0,0,0
316264.76,0,1352003.62,0,0,0,VND,VN,VN,0,MEDIUM,12.65,8.97,685,596,2,17.93,3,2,0,0,1,0
43874.05,0,316421.92,0,0,0,VND,VN,VN,0,LOW,1.75,3.91,1170,655,0,3.91,0,0,0,0,0,0
76183.88,0,347664.18,0,0,0,VND,VN,VN,0,LOW,3.05,1.46,1206,368,7,10.19,3,1,0,0,1,0
1427919.0,1,3656827.8,0,0,0,VND,VN,VN,0,MEDIUM,57.12,127.3,88,545,1,127.3,2,1,0,0,0,0
226550.3,1,1157031.53,0,0,0,VND,VN,VN,0,MEDIUM,9.06,6.55,885,319,3,19.64,1,3,0,0,0,0
355047.23,2,1054995.62,1,0,0,VND,VN,VN,0,MEDIUM,14.2,20.41,1422,631,2,40.82,2,1,0,0,0,0
298730.43,1,366946.31,0,0,1,VND,VN,VN,0,MEDIUM,11.95,5.44,47,624,6,32.64,1,3,0,0,0,0
857897.28,1,1297288.54,0,0,0,VND,VN,VN,0,MEDIUM,34.32,29.96,250,358,1,29.96,2,1,0,0,0,0
70956.14,1,165364.45,0,0,0,VND,VN,VN,0,LOW,2.84,4.35,615,111,2,8.7,2,1,0,0,0,0
803666.02,1,2409468.92,1,0,0,VND,VN,VN,0,MEDIUM,32.15,24.77,201,163,4,99.08,1,3,0,0,0,0
4271289.94,6,6860599.88,0,1,0,USD,US,VN,1,CRITICAL,4271289.94,2877870.43,815,477,5,14389352.13,4,1,0,0,0,1
297931.66,0,1200299.97,0,0,0,VND,VN,VN,0,MEDIUM,11.92,3.74,1070,273,5,18.68,0,1,0,0,1,1
404321.08,0,660567.79,0,0,0,VND,VN,VN,0,MEDIUM,16.17,25.82,554,46,2,51.64,0,0,0,0,0,0
224594.63,0,1258811.64,0,0,0,VND,VN,VN,0,MEDIUM,8.98,4.68,166,499,4,18.71,2,1,0,0,0,0
332542.72,3,1492494.09,0,1,0,VND,VN,US,1,MEDIUM,13.3,1.62,980,636,6,9.72,3,0,0,0,0,0
458270.43,1,1544510.84,0,0,0,VND,VN,VN,0,MEDIUM,18.33,16.89,976,740,3,50.68,0,3,0,0,0,0
1165950.77,7,5065763.36,0,1,0,VND,VN,US,1,MEDIUM,46.64,15.57,948,169,5,77.86,2,1,0,0,0,0
362405.69,2,2012746.14,1,0,0,VND,VN,VN,0,MEDIUM,14.5,10.1,793,159,3,30.31,2,0,0,0,1,0
425798.0,4,579934.31,1,0,0,VND,VN,VN,0,MEDIUM,17.03,29.2,1327,135,2,58.39,2,1,0,0,0,0
188480.56,4,730218.34,1,0,0,VND,VN,VN,0,LOW,7.54,12.18,431,526,2,24.36,2,2,0,0,0,0
908863.25,0,2385947.58,0,0,0,VND,VN,VN,0,MEDIUM,36.35,31.63,497,299,4,126.53,2,4,0,0,0,0
298372.71,2,1319215.32,0,0,0,VND,VN,VN,0,MEDIUM,11.93,4.26,1145,754,7,29.79,2,4,0,0,0,0
1166972.03,2,4528685.15,0,1,0,USD,US,VN,1,CRITICAL,1166972.03,3216769.79,52,582,1,3216769.79,5,1,0,0,0,0
241809.62,0,396937.46,0,0,0,VND,VN,VN,0,MEDIUM,9.67,17.26,1181,147,1,17.26,1,1,0,0,0,0
2279391.85,1,10008191.61,0,1,0,USD,US,VN,1,CRITICAL,2279391.85,1008237.02,549,112,5,5041185.08,2,0,0,0,0,0
320614.46,1,609572.38,0,0,1,VND,VN,VN,0,MEDIUM,12.82,5.27,15,42,4,21.06,1,3,0,0,0,0
278218.14,5,1360429.89,1,0,0,VND,VN,VN,0,MEDIUM,11.13,12.89,459,141,3,38.68,0,2,1,0,0,1
733452.25,1,1490446.44,0,0,1,VND,VN,VN,0,MEDIUM,29.34,28.8,692,340,2,57.61,1,2,0,0,0,0
81458.36,2,273145.76,0,0,0,VND,VN,VN,0,LOW,3.26,4.3,577,2,1,4.3,0,1,0,0,0,0
